Timestamp;Symbol No 1;Symbol No 2;Symbol No 3;Symbol No 4
1521000;-17992;9012;9012;-18024
1521100;9096;9096;-18192;9064
1521200;9064;-18128;9036;9036
1521300;-18072;9148;9148;-18296
1521400;9184;9184;-18368;9212
1521500;9212;-18424;9184;9184
1521600;-18368;9256;9256;-18512
1521700;9224;9224;-18448;9236
1521800;9236;-18472;9332;9332
1521900;-18664;9468;9468;-18936
1522000;9572;9572;-19144;9508
1522100;9508;-19016;9656;9656
1522200;-19312;9672;9672;-19344
1522300;9724;9724;-19448;9684
1522400;9684;-19368;9848;9848
1522500;-19696;9840;9840;-19680
1522600;9852;9852;-19704;10032
1522700;10032;-20064;10016;10016
1522800;-20032;10004;10004;-20008
1522900;10068;10068;-20136;10180
1523000;10180;-20360;10196;10196
1523100;-20392;10156;10156;-20312
1523200;10272;10272;-20544;10336
1523300;10336;-20672;10264;10264
1523400;-20528;10408;10408;-20816
1523500;10348;10348;-20696;10552
1523600;10552;-21104;10488;10488
1523700;-20976;10620;10620;-21240
1523800;10588;10588;-21176;10724
1523900;10724;-21448;10652;10652
1524000;-21304;10748;10748;-21496
1524100;10764;10764;-21528;10760
1524200;10760;-21520;10860;10860
1524300;-21720;10896;10896;-21792
1524400;11048;11048;-22096;11004
1524500;11004;-22008;11048;11048
1524600;-22096;10988;10988;-21976
1524700;11156;11156;-22312;11148
1524800;11148;-22296;11300;11300
1524900;-22600;11256;11256;-22512
1525000;11364;11364;-22728;11288
1525100;11288;-22576;11392;11392
1525200;-22784;11424;11424;-22848
1525300;11524;11524;-23048;11512
1525400;11512;-23024;11612;11612
1525500;-23224;11680;11680;-23360
1525600;11776;11776;-23552;11816
1525700;11816;-23632;11784;11784
1525800;-23568;11936;11936;-23872
1525900;11944;11944;-23888;12024
1526000;12024;-24048;12184;12184
1526100;-24368;12068;12068;-24136
1526200;12148;12148;-24296;12240
1526300;12240;-24480;12292;12292
1526400;-24584;12356;12356;-24712
1526500;7500;7500;-15000;2876
1526600;2876;-5752;2924;2924
1526700;-5848;2960;2960;-5920
1526800;2860;2860;-5720;2896
1526900;2896;-5792;2852;2852
1527000;-5704;2908;2908;-5816
1527100;2920;2920;-5840;2892
1527200;2892;-5784;2900;2900
1527300;-5800;2932;2932;-5864
1527400;2944;2944;-5888;2920
1527500;2920;-5840;2940;2940
1527600;-5880;2908;2908;-5816
1527700;3020;3020;-6040;2920
1527800;2920;-5840;2992;2992
1527900;-5984;2976;2976;-5952
1528000;2948;2948;-5896;2956
1528100;2956;-5912;2984;2984
1528200;-5968;2952;2952;-5904
1528300;2908;2908;-5816;2872
1528400;2872;-5744;2844;2844
1528500;-5688;2848;2848;-5696
1528600;2788;2788;-5576;2804
1528700;2804;-5608;2868;2868
1528800;-5736;2748;2748;-5496
1528900;2748;2748;-5496;2760
1529000;2760;-5520;2684;2684
1529100;-5368;2644;2644;-5288
1529200;2688;2688;-5376;2664
1529300;2664;-5328;2608;2608
1529400;-5216;2612;2612;-5224
1529500;2616;2616;-5232;2564
1529600;2564;-5128;2508;2508
1529700;-5016;2528;2528;-5056
1529800;2568;2568;-5136;2660
1529900;2660;-5320;2600;2600
1530000;-5200;2692;2692;-5384
1530100;2752;2752;-5504;2688
1530200;2688;-5376;2764;2764
1530300;-5528;2856;2856;-5712
1530400;2876;2876;-5752;2948
1530500;2948;-5896;2864;2864
1530600;-5728;3048;3048;-6096
1530700;2988;2988;-5976;3048
1530800;3048;-6096;3080;3080
1530900;-6160;3184;3184;-6368
1531000;3176;3176;-6352;3264
1531100;3264;-6528;3292;3292
1531200;-6584;3416;3416;-6832
1531300;3244;3244;-6488;3240
1531400;3240;-6480;3264;3264
1531500;-6528;3228;3228;-6456
1531600;3296;3296;-6592;3236
1531700;3236;-6472;3272;3272
1531800;-6544;3244;3244;-6488
1531900;3288;3288;-6576;3312
1532000;3312;-6624;3844;3844
1532100;-7688;3340;3340;-6680
1532200;3416;3416;-6832;3416
1532300;3416;-6832;3496;3496
1532400;-6992;3468;3468;-6936
1532500;3544;3544;-7088;3568
1532600;3568;-7136;3636;3636
1532700;-7272;3668;3668;-7336
1532800;3752;3752;-7504;3800
1532900;3800;-7600;3808;3808
1533000;-7616;3900;3900;-7800
1533100;3908;3908;-7816;4000
1533200;4000;-8000;4100;4100
1533300;-8200;4072;4072;-8144
1533400;4112;4112;-8224;4164
1533500;4164;-8328;4200;4200
1533600;-8400;4204;4204;-8408
1533700;4252;4252;-8504;4288
1533800;4288;-8576;4308;4308
1533900;-8616;4356;4356;-8712
1534000;4376;4376;-8752;4408
1534100;4408;-8816;4368;4368
1534200;-8736;4452;4452;-8904
1534300;4432;4432;-8864;4460
1534400;4460;-8920;4496;4496
1534500;-8992;4644;4644;-9288
1534600;4568;4568;-9136;4620
1534700;4620;-9240;4652;4652
1534800;-9304;4668;4668;-9336
1534900;4776;4776;-9552;4896
1535000;4896;-9792;4844;4844
1535100;-9688;4896;4896;-9792
1535200;4940;4940;-9880;5024
1535300;5024;-10048;5108;5108
1535400;-10216;5164;5164;-10328
1535500;5188;5188;-10376;5280
1535600;5280;-10560;5316;5316
1535700;-10632;5344;5344;-10688
1535800;5428;5428;-10856;5464
1535900;5464;-10928;5496;5496
1536000;-10992;5520;5520;-11040
1536100;5608;5608;-11216;5636
1536200;5636;-11272;5696;5696
1536300;-11392;5644;5644;-11288
1536400;5736;5736;-11472;5744
1536500;5744;-11488;5772;5772
1536600;-11544;5808;5808;-11616
1536700;5796;5796;-11592;5840
1536800;5840;-11680;5876;5876
1536900;-11752;5860;5860;-11720
1537000;5892;5892;-11784;5916
1537100;5916;-11832;5924;5924
1537200;-11848;5872;5872;-11744
1537300;6008;6008;-12016;6032
1537400;6032;-12064;6084;6084
1537500;-12168;6088;6088;-12176
1537600;6152;6152;-12304;6156
1537700;6156;-12312;6160;6160
1537800;-12320;6236;6236;-12472
1537900;6292;6292;-12584;6424
1538000;6424;-12848;6368;6368
1538100;-12736;6488;6488;-12976
1538200;6508;6508;-13016;6524
1538300;6524;-13048;6616;6616
1538400;-13232;6640;6640;-13280
1538500;6724;6724;-13448;6716
1538600;6716;-13432;6848;6848
1538700;-13696;6844;6844;-13688
1538800;6896;6896;-13792;6952
1538900;6952;-13904;7016;7016
1539000;-14032;7044;7044;-14088
1539100;7084;7084;-14168;7144
1539200;7144;-14288;7148;7148
1539300;-14296;7252;7252;-14504
1539400;7252;7252;-14504;7268
1539500;7268;-14536;7312;7312
1539600;-14624;7344;7344;-14688
1539700;7340;7340;-14680;7428
1539800;7428;-14856;7456;7456
1539900;-14912;7404;7404;-14808
1540000;7288;7288;-14576;7344
1540100;7344;-14688;7476;7476
1540200;-14952;7432;7432;-14864
1540300;7436;7436;-14872;7492
1540400;7492;-14984;7440;7440
1540500;-14880;7456;7456;-14912
1540600;7484;7484;-14968;7428
1540700;7428;-14856;7432;7432
1540800;-14864;7376;7376;-14752
1540900;7356;7356;-14712;7336
1541000;7336;-14672;7260;7260
1541100;-14520;7288;7288;-14576
1541200;7228;7228;-14456;7096
1541300;7096;-14192;7200;7200
1541400;-14400;7148;7148;-14296
1541500;7828;7828;-15656;7100
1541600;7100;-14200;7092;7092
1541700;-14184;7084;7084;-14168
1541800;7024;7024;-14048;6968
1541900;6968;-13936;6968;6968
1542000;-13936;7060;7060;-14120
1542100;6860;6860;-13720;6864
1542200;6864;-13728;6872;6872
1542300;-13744;6776;6776;-13552
1542400;6736;6736;-13472;6712
1542500;6712;-13424;6760;6760
1542600;-13520;6648;6648;-13296
1542700;6616;6616;-13232;6596
1542800;6596;-13192;6516;6516
1542900;-13032;6492;6492;-12984
1543000;6464;6464;-12928;6468
1543100;6468;-12936;6432;6432
1543200;-12864;6384;6384;-12768
1543300;6376;6376;-12752;6284
1543400;6284;-12568;6404;6404
1543500;-12808;6204;6204;-12408
1543600;6200;6200;-12400;6160
1543700;6160;-12320;6100;6100
1543800;-12200;6052;6052;-12104
1543900;6040;6040;-12080;6020
1544000;6020;-12040;5932;5932
1544100;-11864;5916;5916;-11832
1544200;5840;5840;-11680;5828
1544300;5828;-11656;5796;5796
1544400;-11592;5724;5724;-11448
1544500;5708;5708;-11416;5664
1544600;5664;-11328;5748;5748
1544700;-11496;5596;5596;-11192
1544800;5568;5568;-11136;5532
1544900;5532;-11064;5576;5576
1545000;-11152;5520;5520;-11040
1545100;5392;5392;-10784;5376
1545200;5376;-10752;5336;5336
1545300;-10672;5228;5228;-10456
1545400;5188;5188;-10376;5100
1545500;5100;-10200;5096;5096
1545600;-10192;5108;5108;-10216
1545700;5044;5044;-10088;4968
1545800;4968;-9936;4916;4916
1545900;-9832;4900;4900;-9800
1546000;4852;4852;-9704;4888
1546100;4888;-9776;4824;4824
1546200;-9648;4800;4800;-9600
1546300;4804;4804;-9608;4764
1546400;4764;-9528;4760;4760
1546500;-9520;4704;4704;-9408
1546600;4700;4700;-9400;4724
1546700;4724;-9448;4732;4732
1546800;-9464;4800;4800;-9600
1546900;4832;4832;-9664;4732
1547000;4732;-9464;4772;4772
1547100;-9544;4732;4732;-9464
1547200;4748;4748;-9496;4824
1547300;4824;-9648;4684;4684
1547400;-9368;4708;4708;-9416
1547500;4724;4724;-9448;4688
1547600;4688;-9376;4748;4748
1547700;-9496;4644;4644;-9288
1547800;4624;4624;-9248;4572
1547900;4572;-9144;4576;4576
1548000;-9152;4600;4600;-9200
1548100;4572;4572;-9144;4508
1548200;4508;-9016;4504;4504
1548300;-9008;4816;4816;-9632
1548400;4504;4504;-9008;4536
1548500;4536;-9072;4464;4464
1548600;-8928;4436;4436;-8872
1548700;4412;4412;-8824;4456
1548800;4456;-8912;4484;4484
1548900;-8968;4360;4360;-8720
1549000;4360;4360;-8720;4332
1549100;4332;-8664;4396;4396
1549200;-8792;4328;4328;-8656
1549300;4320;4320;-8640;4264
1549400;4264;-8528;4288;4288
1549500;-8576;4280;4280;-8560
1549600;4216;4216;-8432;4232
1549700;4232;-8464;4176;4176
1549800;-8352;4236;4236;-8472
1549900;4144;4144;-8288;4168
1550000;4168;-8336;4116;4116
1550100;-8232;4116;4116;-8232
1550200;4088;4088;-8176;4040
1550300;4040;-8080;4032;4032
1550400;-8064;4068;4068;-8136
1550500;3964;3964;-7928;3956
1550600;3956;-7912;3920;3920
1550700;-7840;3852;3852;-7704
1550800;3888;3888;-7776;3804
1550900;3804;-7608;3824;3824
1551000;-7648;3780;3780;-7560
1551100;3748;3748;-7496;3768
1551200;3768;-7536;3724;3724
1551300;-7448;3660;3660;-7320
1551400;3652;3652;-7304;3644
1551500;3644;-7288;3608;3608
1551600;-7216;3612;3612;-7224
1551700;3488;3488;-6976;3492
1551800;3492;-6984;3444;3444
1551900;-6888;3384;3384;-6768
1552000;3376;3376;-6752;3356
1552100;3356;-6712;3324;3324
1552200;-6648;3224;3224;-6448
1552300;3188;3188;-6376;3188
1552400;3188;-6376;3108;3108
1552500;-6216;3044;3044;-6088
1552600;3048;3048;-6096;3032
1552700;3032;-6064;2888;2888
1552800;-5776;2880;2880;-5760
1552900;2796;2796;-5592;3452
1553000;3452;-6904;2700;2700
1553100;-5400;16132;16132;-32264
1553200;18036;18036;29464;18540
1553300;18540;28456;18748;18748
1553400;28040;18640;18640;28256
1553500;18948;18948;27640;18640
1553600;18640;28256;18544;18544
1553700;28448;18556;18556;28424
1553800;18532;18532;28472;18492
1553900;18492;28552;18444;18444
1554000;28648;18456;18456;28624
1554100;18360;18360;28816;18236
1554200;18236;29064;18224;18224
1554300;29088;18216;18216;29104
1554400;18216;18216;29104;18104
1554500;18104;29328;18068;18068
1554600;29400;17980;17980;29576
1554700;17996;17996;29544;17940
1554800;17940;29656;17880;17880
1554900;29776;17828;17828;29880
1555000;17764;17764;30008;17740
1555100;17740;30056;17688;17688
1555200;30160;17596;17596;30344
1555300;17640;17640;30256;17624
1555400;17624;30288;17612;17612
1555500;30312;17536;17536;30464
1555600;17540;17540;30456;17424
1555700;17424;30688;17432;17432
1555800;30672;17420;17420;30696
1555900;17428;17428;30680;17372
1556000;17372;30792;17316;17316
1556100;30904;17320;17320;30896
1556200;17208;17208;31120;17116
1556300;17116;31304;17160;17160
1556400;31216;17076;17076;31384
1556500;16980;16980;31576;16948
1556600;16948;31640;16964;16964
1556700;31608;16836;16836;31864
1556800;16844;16844;31848;16844
1556900;16844;31848;16880;16880
1557000;31776;16884;16884;31768
1557100;16908;16908;31720;16924
1557200;16924;31688;16876;16876
1557300;31784;16984;16984;31568
1557400;17008;17008;31520;16928
1557500;16928;31680;16996;16996
1557600;31544;16936;16936;31664
1557700;16984;16984;31568;17004
1557800;17004;31528;17312;17312
1557900;30912;17044;17044;31448
1558000;16948;16948;31640;17040
1558100;17040;31456;17048;17048
1558200;31440;17028;17028;31480
1558300;17104;17104;31328;17056
1558400;17056;31424;16956;16956
1558500;31624;16924;16924;31688
1558600;16912;16912;31712;16832
1558700;16832;31872;16788;16788
1558800;31960;16768;16768;32000
1558900;16628;16628;32280;16548
1559000;16548;32440;16584;16584
1559100;32368;16772;16772;31992
1559200;16416;16416;32704;16400
1559300;16400;32736;16324;16324
1559400;-32648;16256;16256;-32512
1559500;16152;16152;-32304;16168
1559600;16168;-32336;16068;16068
1559700;-32136;16036;16036;-32072
1559800;16000;16000;-32000;15956
1559900;15956;-31912;15888;15888
1560000;-31776;15860;15860;-31720
1560100;15784;15784;-31568;15676
1560200;15676;-31352;15736;15736
1560300;-31472;15616;15616;-31232
1560400;15532;15532;-31064;15508
1560500;15508;-31016;15472;15472
1560600;-30944;15476;15476;-30952
1560700;15372;15372;-30744;15324
1560800;15324;-30648;15364;15364
1560900;-30728;15288;15288;-30576
1561000;15296;15296;-30592;14600
1561100;14600;-29200;15164;15164
1561200;-30328;15132;15132;-30264
1561300;15244;15244;-30488;15264
1561400;15264;-30528;15268;15268
1561500;-30536;15248;15248;-30496
1561600;15412;15412;-30824;15312
1561700;15312;-30624;15368;15368
1561800;-30736;15412;15412;-30824
1561900;15408;15408;-30816;15472
1562000;15472;-30944;15456;15456
1562100;-30912;15464;15464;-30928
1562200;15584;15584;-31168;15636
1562300;15636;-31272;15144;15144
1562400;-30288;15636;15636;-31272
1562500;15624;15624;-31248;15684
1562600;15684;-31368;15660;15660
1562700;-31320;15736;15736;-31472
1562800;15672;15672;-31344;15740
1562900;15740;-31480;15712;15712
1563000;-31424;15668;15668;-31336
1563100;15628;15628;-31256;15776
1563200;15776;-31552;15704;15704
1563300;-31408;15668;15668;-31336
1563400;15664;15664;-31328;15612
1563500;15612;-31224;15740;15740
1563600;-31480;15652;15652;-31304
1563700;15688;15688;-31376;15756
1563800;15756;-31512;15628;15628
1563900;-31256;15656;15656;-31312
1564000;15692;15692;-31384;15668
1564100;15668;-31336;15616;15616
1564200;-31232;15644;15644;-31288
1564300;15636;15636;-31272;15664
1564400;15664;-31328;15656;15656
1564500;-31312;15604;15604;-31208
1564600;15628;15628;-31256;15668
1564700;15668;-31336;15528;15528
1564800;-31056;15560;15560;-31120
1564900;15592;15592;-31184;15496
1565000;15496;-30992;15592;15592
1565100;-31184;15584;15584;-31168
1565200;15568;15568;-31136;15868
1565300;15868;-31736;15552;15552
1565400;-31104;15520;15520;-31040
1565500;15444;15444;-30888;15480
1565600;15480;-30960;15576;15576
1565700;-31152;15528;15528;-31056
1565800;15564;15564;-31128;15484
1565900;15484;-30968;15512;15512
1566000;-31024;15496;15496;-30992
1566100;15620;15620;-31240;15544
1566200;15544;-31088;15500;15500
1566300;-31000;15544;15544;-31088
1566400;15592;15592;-31184;15520
1566500;15520;-31040;-8352;-8352
1566600;16704;-5920;-5920;11840
1566700;-5820;-5820;11640;-5828
1566800;-5828;11656;-5816;-5816
1566900;11632;-5788;-5788;11576
1567000;-5844;-5844;11688;-5828
1567100;-5828;11656;-5940;-5940
1567200;11880;-5776;-5776;11552
1567300;-5816;-5816;11632;-5796
1567400;-5796;11592;-5912;-5912
1567500;11824;-5796;-5796;11592
1567600;-5812;-5812;11624;-5744
1567700;-5744;11488;-5816;-5816
1567800;11632;-5780;-5780;11560
1567900;-5808;-5808;11616;-5780
1568000;-5780;11560;-5780;-5780
1568100;11560;-5768;-5768;11536
1568200;-5784;-5784;11568;-5800
1568300;-5800;11600;-5776;-5776
1568400;11552;-5812;-5812;11624
1568500;-5816;-5816;11632;-5760
1568600;-5760;11520;-5652;-5652
1568700;11304;-5792;-5792;11584
1568800;-5760;-5760;11520;-5772
1568900;-5772;11544;-5816;-5816
1569000;11632;-5856;-5856;11712
1569100;-5784;-5784;11568;-5832
1569200;-5832;11664;-5804;-5804
1569300;11608;-5812;-5812;11624
1569400;-5824;-5824;11648;-5788
1569500;-5788;11576;-5844;-5844
1569600;11688;-5772;-5772;11544
1569700;-5836;-5836;11672;-5860
1569800;-5860;11720;-5812;-5812
1569900;11624;-5856;-5856;11712
1570000;-5884;-5884;11768;-5876
1570100;-5876;11752;-5904;-5904
1570200;11808;-5944;-5944;11888
1570300;-5952;-5952;11904;-5972
1570400;-5972;11944;-6048;-6048
1570500;12096;-6060;-6060;12120
1570600;-6048;-6048;12096;-6148
1570700;-6148;12296;-6192;-6192
1570800;12384;-6172;-6172;12344
1570900;-6224;-6224;12448;-6308
1571000;-6308;12616;-6392;-6392
1571100;12784;-6392;-6392;12784
1571200;-6380;-6380;12760;-6480
1571300;-6480;12960;-6580;-6580
1571400;13160;-6512;-6512;13024
1571500;-6548;-6548;13096;-6596
1571600;-6596;13192;-6708;-6708
1571700;13416;-6596;-6596;13192
1571800;-6612;-6612;13224;-6668
1571900;-6668;13336;-6752;-6752
1572000;13504;-6752;-6752;13504
1572100;-6780;-6780;13560;-6840
1572200;-6840;13680;-6856;-6856
1572300;13712;-6852;-6852;13704
1572400;-6848;-6848;13696;-6908
1572500;-6908;13816;-6940;-6940
1572600;13880;-6952;-6952;13904
1572700;-7060;-7060;14120;-6984
1572800;-6984;13968;-6976;-6976
1572900;13952;-7080;-7080;14160
1573000;-7104;-7104;14208;-7108
1573100;-7108;14216;-7196;-7196
1573200;14392;-7100;-7100;14200
1573300;-7232;-7232;14464;-7244
1573400;-7244;14488;-7344;-7344
1573500;14688;-7596;-7596;15192
1573600;-7328;-7328;14656;-7308
1573700;-7308;14616;-7348;-7348
1573800;14696;-7388;-7388;14776
1573900;-7332;-7332;14664;-7376
1574000;-7376;14752;-7428;-7428
1574100;14856;-7436;-7436;14872
1574200;-7440;-7440;14880;-7524
1574300;-7524;15048;-7568;-7568
1574400;15136;-7596;-7596;15192
1574500;-7724;-7724;15448;-7800
1574600;-7800;15600;-7820;-7820
1574700;15640;-7868;-7868;15736
1574800;-7972;-7972;15944;-8028
1574900;-8028;16056;-8144;-8144
1575000;16288;-8180;-8180;16360
1575100;-8308;-8308;16616;-8320
1575200;-8320;16640;-8400;-8400
1575300;16800;-8536;-8536;17072
1575400;-8520;-8520;17040;-8612
1575500;-8612;17224;-8692;-8692
1575600;17384;-8848;-8848;17696
1575700;-8812;-8812;17624;-8876
1575800;-8876;17752;-8940;-8940
1575900;17880;-9064;-9064;18128
1576000;-9116;-9116;18232;-9136
1576100;-9136;18272;-9312;-9312
1576200;18624;-9200;-9200;18400
1576300;-9316;-9316;18632;-9352
1576400;-9352;18704;-9344;-9344
1576500;18688;-9240;-9240;18480
1576600;-9244;-9244;18488;-9256
1576700;-9256;18512;-9264;-9264
1576800;18528;-9216;-9216;18432
1576900;-9316;-9316;18632;-9140
1577000;-9140;18280;-9116;-9116
1577100;18232;-9136;-9136;18272
1577200;-9112;-9112;18224;-9096
1577300;-9096;18192;-9064;-9064
1577400;18128;-9048;-9048;18096
1577500;-9048;-9048;18096;-9104
1577600;-9104;18208;-8968;-8968
1577700;17936;-9096;-9096;18192
1577800;-9124;-9124;18248;-9116
1577900;-9116;18232;-9228;-9228
1578000;18456;-9180;-9180;18360
1578100;-9260;-9260;18520;-9320
1578200;-9320;18640;-9368;-9368
1578300;18736;-9348;-9348;18696
1578400;-9444;-9444;18888;-9452
1578500;-9452;18904;-9476;-9476
1578600;18952;-9560;-9560;19120
1578700;-9624;-9624;19248;-9596
1578800;-9596;19192;-9664;-9664
1578900;19328;-9672;-9672;19344
1579000;-9664;-9664;19328;-9800
1579100;-9800;19600;-9760;-9760
1579200;19520;-9812;-9812;19624
1579300;-9856;-9856;19712;-9888
1579400;-9888;19776;-10020;-10020
1579500;20040;-9944;-9944;19888
1579600;-10008;-10008;20016;-10016
1579700;-10016;20032;-10132;-10132
1579800;20264;-14872;-14872;29744
1579900;-13444;-13444;26888;-13688
1580000;-13688;27376;-13872;-13872
1580100;27744;-14396;-14396;28792
1580200;-13944;-13944;27888;-14004
1580300;-14004;28008;-14052;-14052
1580400;28104;-14020;-14020;28040
1580500;-14032;-14032;28064;-14088
1580600;-14088;28176;-13976;-13976
1580700;27952;-14004;-14004;28008
1580800;-14000;-14000;28000;-13920
1580900;-13920;27840;-13944;-13944
1581000;27888;-13940;-13940;27880
1581100;-13840;-13840;27680;-13876
1581200;-13876;27752;-13860;-13860
1581300;27720;-13824;-13824;27648
1581400;-13788;-13788;27576;-13668
1581500;-13668;27336;-13748;-13748
1581600;27496;-13784;-13784;27568
1581700;-13664;-13664;27328;-13688
1581800;-13688;27376;-13648;-13648
1581900;27296;-13648;-13648;27296
1582000;-13636;-13636;27272;-13564
1582100;-13564;27128;-13552;-13552
1582200;27104;-13492;-13492;26984
1582300;-13468;-13468;26936;-13504
1582400;-13504;27008;-13448;-13448
1582500;26896;-13372;-13372;26744
1582600;-13412;-13412;26824;-13264
1582700;-13264;26528;-13280;-13280
1582800;26560;-13240;-13240;26480
1582900;-13152;-13152;26304;-13152
1583000;-13152;26304;-13184;-13184
1583100;26368;-13100;-13100;26200
1583200;-13068;-13068;26136;-13088
1583300;-13088;26176;-12972;-12972
1583400;25944;-12964;-12964;25928
1583500;-12884;-12884;25768;-12884
1583600;-12884;25768;-12872;-12872
1583700;25744;-12848;-12848;25696
1583800;-12768;-12768;25536;-12708
1583900;-12708;25416;-12736;-12736
1584000;25472;-12728;-12728;25456
1584100;-12704;-12704;25408;-12640
1584200;-12640;25280;-12612;-12612
